학교명,학교급구분,소재지지번주소,위도,경도
길상초등학교,초등학교,인천광역시 강화군 길상면 온수리 527-3,37.63879651,126.490851
양도초등학교,초등학교,인천광역시 강화군 양도면 삼흥리 288,37.68897162,126.4195075
덕도초등학교,초등학교,경기도 양주시 광적면 석우리 525-14,37.84044318,126.9772642
남면초등학교양덕분교장,초등학교,경기도 양주시 남면 한산리 272-1,37.90862973,126.9986702
송해초등학교,초등학교,인천광역시 강화군 송해면 솔정리 640,37.77057545,126.4593163
대진초등학교,초등학교,경상남도 김해시 진례면 담안리 926-2,35.25721362,128.7640203
진례초등학교,초등학교,경상남도 김해시 진례면 초전리 530-2,35.2472536,128.7551969
나주상업고등학교,고등학교,전라남도 나주시 청동 88-1,35.04184388,126.7223652
대구월곡초등학교,초등학교,대구광역시 달서구 상인동 1560,35.81201699,128.5496001
치악고등학교,고등학교,강원도 원주시 관설동 1798-1,37.31556817,127.9585892
대성고등학교,고등학교,강원도 원주시 무실동 산 123-1,37.32788924,127.9203906
김천부곡초등학교,초등학교,경상북도 김천시 부곡동 1512,36.12528486,128.0947608
간성초등학교,초등학교,강원도 고성군 간성읍 신안리 192,38.37762495,128.4692465
거성초등학교,초등학교,강원도 고성군 거진읍 거진리 180,38.45160205,128.4576185
신천초등학교,초등학교,경기도 시흥시 신천동 203,37.43506247,126.7829232
서도초등학교볼음분교장,초등학교,인천광역시 강화군 서도면 볼음도리 696-1,37.67111277,126.1898494
광주계림초등학교,초등학교,광주광역시 동구 계림동 85-24,35.16020751,126.920993
광주용산초등학교,초등학교,광주광역시 동구 용산동 180,35.11861824,126.9315187
하안초등학교,초등학교,경기도 광명시 하안동 649,37.4627844,126.8741756
양구초등학교,초등학교,강원도 양구군 양구읍 상리 197-2,38.10233928,127.9912479
세성초등학교,초등학교,충청북도 충주시 살미면 세성리 147,36.90479486,127.9685039
성사초등학교,초등학교,경기도 고양시 덕양구 성사동 716,37.65764046,126.8443046
능곡초등학교,초등학교,경기도 고양시 덕양구 토당동 278-2,37.62445113,126.8158009
산동초등학교,초등학교,경상남도 밀양시 단장면 범도리 709-3,35.52562721,128.9114601
능포초등학교,초등학교,경상남도 거제시 능포동 440,34.88091007,128.7367249
안명초등학교,초등학교,경상남도 김해시 한림면 안하리 346-1,35.30432738,128.827998
무주초등학교,초등학교,전라북도 무주군 무주읍 읍내리 343,36.01089049,127.6608861
원주금융회계고등학교,고등학교,강원도 원주시 부론면 법천리 1442,37.20850315,127.7524977
금릉초등학교,초등학교,경기도 파주시 금촌동 994,37.75234413,126.7729389
가덕초등학교,초등학교,충청북도 청주시 상당구 가덕면 병암리 125,36.57838439,127.5782751
대구체육고등학교,고등학교,대구광역시 북구 동호동 463-2,35.95833852,128.5583989
인천국제고등학교,고등학교,인천광역시 중구 운서동 3077-4,37.49059416,126.5092234
삼정자초등학교,초등학교,경상남도 창원시 성산구 삼정자동 103,35.20068293,128.7095652
모충초등학교,초등학교,충청북도 청주시 서원구 모충동 372,36.62593459,127.4782836
사포초등학교,초등학교,경상남도 밀양시 부북면 전사포리 574-7,35.47481018,128.7337302
무안초등학교,초등학교,경상남도 밀양시 무안면 무안리 927-1,35.47264174,128.6509278
초동초등학교,초등학교,경상남도 밀양시 초동면 신호리 12-2,35.41235807,128.6914416
통리초등학교,초등학교,강원도 태백시 통동 69-8,37.16636719,129.0355798
상남초등학교,초등학교,경상남도 밀양시 상남면 동산리 713-3,35.39448983,128.7762743
산양초등학교풍화분교장,초등학교,경상남도 통영시 산양읍 풍화리 829-3,34.82691296,128.3585487
노안남초등학교,초등학교,전라남도 나주시 노안면 학산리 503-3,35.06729441,126.7514257
상현고등학교,고등학교,경기도 용인시 수지구 상현동 1129-3,37.29885774,127.0743761
센텀고등학교,고등학교,부산광역시 해운대구 재송동 1222,35.17659608,129.1275569
파주송화초등학교,초등학교,경기도 파주시 아동동 277,37.77463515,126.7790524
금화초등학교,초등학교,경기도 파주시 금촌동 974,37.75510404,126.7680251
예산중앙초등학교,초등학교,충청남도 예산군 예산읍 주교리 250-5,36.6835214,126.8308171
조산초등학교,초등학교,강원도 양양군 양양읍 조산리 450-5,38.11340038,128.6326299
응봉초등학교,초등학교,충청남도 예산군 응봉면 증곡리 436,36.6561167,126.7698783
밀성초등학교,초등학교,경상남도 밀양시 내이동 602-4,35.50275154,128.751963
울진초등학교,초등학교,경상북도 울진군 울진읍 읍내리 479,36.99527021,129.399994
월송초등학교,초등학교,경상북도 울진군 평해읍 월송리 1007,36.73588126,129.4584907
평해초등학교,초등학교,경상북도 울진군 평해읍 평해리 803,36.72320131,129.4379134
죽변초등학교,초등학교,경상북도 울진군 죽변면 죽변리 190,37.06338883,129.4212042
후포동부초등학교,초등학교,경상북도 울진군 후포면 후포리 427-1,36.68597313,129.4625627
온정초등학교,초등학교,경상북도 울진군 온정면 소태리 766,36.72539623,129.3457644
기성초등학교사동분교장,초등학교,경상북도 울진군 기성면 사동리 455,36.82960307,129.437239
미리벌초등학교,초등학교,경상남도 밀양시 삼문동 589-1,35.4800294,128.7484061
송진초등학교,초등학교,경상남도 밀양시 삼랑진읍 송지리 413-1,35.39526363,128.8368524
조치원교동초등학교,초등학교,세종특별자치시 조치원읍 교리 1-12,36.6053979,127.2985403
왜관동부초등학교,초등학교,경상북도 칠곡군 왜관읍 왜관리 694,35.98533341,128.4076649
복수초등학교,초등학교,충청남도 금산군 복수면 곡남리 180,36.1659412,127.3971267
서선초등학교,초등학교,경상북도 안동시 풍산읍 수곡리 382,36.59081281,128.6394799
태안초등학교,초등학교,충청남도 태안군 태안읍 남문리 315,36.75880853,126.2951429
구산초등학교,초등학교,경상남도 김해시 구산동 408,35.25295432,128.8736958
원북초등학교,초등학교,충청남도 태안군 원북면 반계리 222,36.82588185,126.2583368
재산초등학교,초등학교,경상북도 봉화군 재산면 현동리 735,36.8170063,128.9634566
소천초등학교,초등학교,경상북도 봉화군 소천면 현동리 651,36.9381331,129.0021956
석포초등학교,초등학교,경상북도 봉화군 석포면 석포리 376-8,37.04698155,129.0640748
연산중학교,중학교,부산광역시 연제구 연산동 955,35.18426439,129.0896074
용성초등학교,초등학교,경상북도 경산시 용성면 당리리 161,35.79381011,128.8737018
방이중학교,중학교,서울특별시 송파구 방이동 53,37.51451109,127.1130206
세륜중학교,중학교,서울특별시 송파구 오금동 7-3,37.50849606,127.1314098
오주중학교,중학교,서울특별시 송파구 오금동 59,37.50118155,127.1361844
서울신강초등학교,초등학교,서울특별시 양천구 신월동 448-5,37.5259562,126.8416536
오륙도초등학교,초등학교,부산광역시 남구 용호동 946,35.10398109,129.1165036
운산초등학교,초등학교,부산광역시 남구 용호동 776,35.10987611,129.1150548
보수초등학교,초등학교,부산광역시 중구 보수동1가 50-1,35.105905,129.024219
부민초등학교,초등학교,부산광역시 서구 부용동2가 11,35.10638895,129.0194789
낙민초등학교,초등학교,부산광역시 동래구 낙민동 303,35.1991239,129.0883399
봉래초등학교거운분교장,초등학교,강원도 영월군 영월읍 거운리 529-8,37.23624744,128.5122815
대전교촌초등학교,초등학교,대전광역시 유성구 교촌동 618,36.30567575,127.316438
휘문중학교,중학교,서울특별시 강남구 대치동 952-1,37.50547576,127.0619841
센텀중학교,중학교,부산광역시 해운대구 재송동 1206,35.17536656,129.1235891
자유초등학교,초등학교,경기도 파주시 문산읍 당동리 939,37.8653038,126.7862424
마차초등학교공기분교장,초등학교,강원도 영월군 북면 공기리 799,37.3090312,128.4347296
여수종고초등학교,초등학교,전라남도 여수시 덕충동 111,34.74978922,127.743906
망경초등학교,초등학교,경상남도 진주시 망경동 490,35.17954605,128.0828776
남강초등학교,초등학교,경상남도 진주시 상대동 645-9,35.18326805,128.1090574
대전봉명초등학교,초등학교,대전광역시 유성구 봉명동 1023,36.34933078,127.343466
서울은정초등학교,초등학교,서울특별시 양천구 신정동 276-2,37.51125774,126.8673755
신광중학교,중학교,광주광역시 북구 두암동 576-5,35.17909032,126.9317483
문화중학교,중학교,광주광역시 북구 우산동 118-4,35.17836889,126.9238378
장평초등학교,초등학교,강원도 평창군 용평면 장평리 404-1,37.59199146,128.4111739
서울정곡초등학교,초등학교,서울특별시 강서구 방화동 836,37.57695491,126.8188827
속사초등학교,초등학교,강원도 평창군 용평면 속사리 352,37.64622494,128.4923738
정선초등학교,초등학교,강원도 정선군 정선읍 봉양리 306,37.38159445,128.659891
대구남명초등학교,초등학교,대구광역시 남구 대명동 483,35.83507197,128.5820831
청량초등학교,초등학교,울산광역시 울주군 청량읍 덕하리 412-2,35.48664029,129.2972355
문수초등학교,초등학교,울산광역시 울주군 청량읍 율리 390,35.5191632,129.2405385
애월초등학교,초등학교,제주특별자치도 제주시 애월읍 애월리 1736,33.46504523,126.322712
서해초등학교,초등학교,경기도 시흥시 정왕동 1867-2 서해초등학교,37.35595942,126.7247256
시흥도원초등학교,초등학교,경기도 시흥시 신천동 438-1,37.4397036,126.7777517
대구경진초등학교,초등학교,대구광역시 북구 복현동 447,35.89191188,128.6180822
대구산격초등학교,초등학교,대구광역시 북구 산격동 1409,35.89442625,128.6071953
문촌초등학교,초등학교,경기도 고양시 일산서구 주엽동 24,37.6733938,126.7604434
안녕초등학교,초등학교,경기도 화성시 안녕동 50-8,37.20567842,127.0089566
용인한빛초등학교,초등학교,경기도 용인시 수지구 동천동 933,37.33486292,127.0876996
대구대산초등학교,초등학교,대구광역시 북구 산격동 789-4,35.8967642,128.5938099
대구칠곡초등학교,초등학교,대구광역시 북구 읍내동 794,35.94500184,128.5517244
풍산초등학교,초등학교,경기도 고양시 일산동구 풍동 1284,37.6663923,126.7969663
다솜초등학교,초등학교,경기도 고양시 일산동구 풍동 1232,37.67250709,126.7966637
고산초등학교,초등학교,제주특별자치도 제주시 한경면 고산리 2684-1,33.30428524,126.1771664
저청초등학교,초등학교,제주특별자치도 제주시 한경면 저지리 1517,33.32636708,126.2516081
송학초등학교,초등학교,광주광역시 서구 세하동 532,35.11349378,126.8304505
유안초등학교,초등학교,광주광역시 남구 봉선동 124,35.12533927,126.9144592
대전중원초등학교,초등학교,대전광역시 대덕구 중리동 371-5,36.36521601,127.4270686
고양백석초등학교,초등학교,경기도 고양시 일산동구 백석동 1188,37.65178941,126.7892804
낙민초등학교,초등학교,경기도 고양시 일산동구 마두동 795,37.65358923,126.7803097
운담초등학교,초등학교,경기도 포천시 일동면 화대리 608-2,37.97191847,127.3295571
영중초등학교,초등학교,경기도 포천시 영중면 성동리 891-3,38.01460454,127.2484027
명산초등학교,초등학교,울산광역시 울주군 서생면 명산리 504,35.35093768,129.2957917
학성초등학교,초등학교,강원도 원주시 학성동 152-1,37.3543201,127.9507299
문막초등학교,초등학교,강원도 원주시 문막읍 건등리 1704,37.31254133,127.8208337
동화초등학교,초등학교,강원도 원주시 문막읍 동화리 1534-2,37.32752581,127.8288391
장흥초등학교,초등학교,강원도 철원군 동송읍 장흥리 238-5,38.19273237,127.2665429
