공원명,위도,경도,공원면적,제공기관명
강경 1호 역사공원(팔봉정),36.1563034,127.0098277,20329,충청남도 논산시
중앙체육공원,36.1253323,127.0953321,74863,충청남도 논산시
강경 1호 문화공원(강경젓갈문화체험공원),36.160849,127.0146018,6870,충청남도 논산시
연무 1호 문화공원(육군훈련소 상징공원),36.1087411,127.098579,2720,충청남도 논산시
연무 2호 문화공원(육군훈련소 상징공원),36.1054066,127.0989636,2146,충청남도 논산시
연무 육군훈련소체험문화공원,36.1127686,127.0978254,16076,충청남도 논산시
5호 문화공원,36.2092251,127.1807629,63400,충청남도 논산시
1호 문화공원,36.097294,127.092246,10450,충청남도 논산시
노성산 애향공원,36.283194,127.127364,25207,충청남도 논산시
진달래공원,36.206434,127.297049,206248,충청남도 논산시
논산 1호 어린이공원,36.2079736,127.0812583,2120,충청남도 논산시
논산 2호 어린이공원,36.2097745,127.0887172,2460,충청남도 논산시
논산 4호 어린이공원,36.195829,127.0761865,2280,충청남도 논산시
논산 7호 어린이공원,36.2077345,127.097454,2000,충청남도 논산시
논산 10호 어린이공원,36.1999145,127.0897422,1700,충청남도 논산시
논산 11호 어린이공원,36.1945611,127.0877283,1658,충청남도 논산시
논산 12호 어린이공원,36.1932379,127.0861726,1720,충청남도 논산시
논산 13호 어린이공원,36.192302,127.0896647,1650,충청남도 논산시
논산 14호 어린이공원,36.1913028,127.0907647,1602,충청남도 논산시
논산 15호 어린이공원,36.1874318,127.1000573,1859,충청남도 논산시
논산 16호 어린이공원,36.1842923,127.0993995,1668,충청남도 논산시
논산 17호 어린이공원,36.1866129,127.1032219,1533,충청남도 논산시
논산 8호 어린이공원,36.2056765,127.0939324,2000,충청남도 논산시
논산 9호 어린이공원,36.2023935,127.0911169,2300,충청남도 논산시
논산 18호 어린이공원,36.2109885,127.0906679,1509,충청남도 논산시
논산 20호 어린이공원,36.1913008,127.0970511,1713,충청남도 논산시
논산 21호 어린이공원,36.1664242,127.1075911,1515,충청남도 논산시
취암어린이공원,36.2013757,127.0933359,3262,충청남도 논산시
논산 취암27 어린이공원,36.1989482,127.0925655,1493,충청남도 논산시
논산 취암28 어린이공원,36.2016753,127.0966039,1483,충청남도 논산시
보금자리주택지구 놀이터1,36.1816866,127.1012418,1580,충청남도 논산시
보금자리주택지구 놀이터2,36.1818553,127.100631,5210,충청남도 논산시
보금자리주택지구 놀이터3,36.180716,127.104731,3126,충청남도 논산시
강경 2호 어린이공원,36.1603539,127.0195026,2135,충청남도 논산시
강경 4호 어린이공원,36.152154,127.021146,1500,충청남도 논산시
연무 1호 어린이공원,36.132251,127.102496,1530,충청남도 논산시
연무 8호 어린이공원,36.124149,127.096855,1500,충청남도 논산시
연무 9호 어린이공원,36.133245,127.097166,2000,충청남도 논산시
논산 2호 소공원,36.208163,127.090864,765,충청남도 논산시
논산 6호 소공원,36.2020176,127.0862485,525,충청남도 논산시
논산 7호 소공원,36.2074336,127.0801915,491,충청남도 논산시
논산 10호 소공원,36.211278,127.089912,867,충청남도 논산시
먹골1호소공원,36.183046,127.100282,135,충청남도 논산시
먹골2호소공원,36.1844293,127.1008354,201,충청남도 논산시
먹골3호소공원,36.1846201,127.101041,203,충청남도 논산시
먹골4호소공원,36.184742,127.101331,372,충청남도 논산시
먹골5호소공원,36.1843094,127.1031147,296,충청남도 논산시
11호 소공원,36.176856,127.102981,991,충청남도 논산시
강경 1호 소공원,36.1652539,127.0155381,1474,충청남도 논산시
강경 2호 소공원,36.1595033,127.0169926,630,충청남도 논산시
연무 2호 소공원,36.1160974,127.0981328,4816,충청남도 논산시
소공원,36.128324,127.1316913,3032,충청남도 논산시
소공원,36.1336427,127.1329634,6068,충청남도 논산시
연산 2호 소공원,36.2157568,127.2135891,650,충청남도 논산시
연산 3호 소공원,36.2137485,127.203057,923,충청남도 논산시
연산 4호 소공원,36.213371,127.218056,242,충청남도 논산시
연산 5호 소공원,36.2140991,127.217545,355,충청남도 논산시
연산 6호 소공원,36.214437,127.2165585,1068,충청남도 논산시
논산2일반산단 1호 소공원,36.2185859,127.0395497,5323,충청남도 논산시
논산2일반산단 2호 소공원,36.214983,127.043549,3268,충청남도 논산시
논산일반산단 1호 소공원,36.2220167,127.0507703,1728,충청남도 논산시
거사소공원,36.1804052,127.2117025,331,충청남도 논산시
양촌소공원,36.144961,127.224581,1735,충청남도 논산시
노성 소공원,36.2672241,127.1299882,2971,충청남도 논산시
연무 소공원,36.1249129,127.1439879,10529,충청남도 논산시
어린이3호공원,36.745776,126.305085,1779,충청남도 태안군
어린이4호공원,36.748,126.30614,1558,충청남도 태안군
어린이5호공원,36.747017,126.301463,1593,충청남도 태안군
어린이6호공원,36.748941,126.297677,3340,충청남도 태안군
어린이9호공원,36.75414,126.292826,1723,충청남도 태안군
어린이13호공원,36.517274,126.344488,1542,충청남도 태안군
고잔공원,37.3928913,126.7023091,270,인천광역시 남동구
논현공원,37.408105,126.7195584,3468,인천광역시 남동구
구월공원,37.4571784,126.718678,205,인천광역시 남동구
장다리공원,37.4514344,126.6945618,2086,인천광역시 남동구
붉은고개공원,37.4529117,126.6990976,524,인천광역시 남동구
뗏마루공원,37.4561805,126.7288131,258,인천광역시 남동구
모래내공원,37.4544684,126.72353,818,인천광역시 남동구
만수천공원,37.4505762,126.7267324,721,인천광역시 남동구
큰구월공원,37.4503388,126.7089204,308,인천광역시 남동구
만월공원,37.4498343,126.7164526,119,인천광역시 남동구
큰성말공원,37.4458454,126.704475,1238,인천광역시 남동구
작은성말공원,37.4480545,126.7081595,1519,인천광역시 남동구
만수공원,37.4536427,126.7275891,1500,인천광역시 남동구
쇄판공원,37.4622292,126.7231324,1500,인천광역시 남동구
작은구월공원,37.4495274,126.7211378,1571,인천광역시 남동구
하촌공원,37.4513267,126.7329278,1923,인천광역시 남동구
동일공원,37.4555575,126.6984799,1513,인천광역시 남동구
애향공원,37.4664334,126.713414,1591,인천광역시 남동구
석정공원,37.4660706,126.7145257,1689,인천광역시 남동구
인수공원,37.4532947,126.7378212,3231,인천광역시 남동구
양지공원,37.4665085,126.7062617,1531,인천광역시 남동구
이화공원,37.4627779,126.7032763,8511,인천광역시 남동구
아단공원,37.4561692,126.7326246,561641,인천광역시 남동구
둥지공원,37.4583791,126.7349439,34712,인천광역시 남동구
만수공원,37.4582269,126.7365515,10633,인천광역시 남동구
월례공원,37.4073479,126.6889522,218159,인천광역시 남동구
남동공단공원,37.408236,126.6996921,708,인천광역시 남동구
승기공원,37.4232077,126.704707,178,인천광역시 남동구
염골공원,37.4161437,126.7047959,795,인천광역시 남동구
유수지공원,37.395369,126.6844425,1550,인천광역시 남동구
복지공원,37.3937029,126.6966343,6446,인천광역시 남동구
남촌공원,37.4329084,126.7160355,3608,인천광역시 남동구
지상공원,37.449064,126.6937667,5065,인천광역시 남동구
반월공원,37.4468461,126.6953557,1033,인천광역시 남동구
구월예술공원,37.4459645,126.6967905,3185,인천광역시 남동구
구월문화공원,37.4487109,126.6980221,2100,인천광역시 남동구
새골공원,37.4500723,126.7392327,1587,인천광역시 남동구
담방공원,37.4451547,126.7411087,2625,인천광역시 남동구
골마루공원,37.4392326,126.7362562,1602,인천광역시 남동구
시영공원,37.4459148,126.7339955,2550,인천광역시 남동구
창대공원,37.4474843,126.7361705,1774,인천광역시 남동구
장승백이공원,37.4457195,126.7371325,1912,인천광역시 남동구
대덕공원,37.4461762,126.740157,333049,인천광역시 남동구
남동공원,37.4445573,126.7379838,42488,인천광역시 남동구
장자공원,37.4588216,126.7604671,45701,인천광역시 남동구
큰우물공원,37.4588216,126.7604671,9031,인천광역시 남동구
구룡공원,37.4331494,126.752354,8694,인천광역시 남동구
선래공원,37.4331494,126.752354,7233,인천광역시 남동구
걸재공원,37.4530707,126.7527879,29051,인천광역시 남동구
장아공원,37.4511554,126.7546992,35150,인천광역시 남동구
앞골공원,37.410178,126.7134731,122963,인천광역시 남동구
신흥공원,37.4085597,126.7137934,71389,인천광역시 남동구
아담공원,37.4104071,126.7120844,18682,인천광역시 남동구
새진매공원,37.415805,126.7128889,1505,인천광역시 남동구
갯골공원,37.4163315,126.7123421,1892,인천광역시 남동구
사리울공원,37.4122852,126.7108718,1525,인천광역시 남동구
도림1공원,37.4206856,126.7317858,3466,인천광역시 남동구
주적공원,37.4162485,126.7294816,246,인천광역시 남동구
장수천공원,37.4528761,126.7491326,1924,인천광역시 남동구
장수사거리공원,37.4499751,126.7489029,1110,인천광역시 남동구
오봉공원,37.4176482,126.7305311,1826,인천광역시 남동구
서창공원,37.4365283,126.7468895,2064,인천광역시 남동구
담방문화공원,37.4470374,126.7328035,141092,인천광역시 남동구
공원촌공원,37.4666771,126.7170972,41282,인천광역시 남동구
푸른솔공원,37.4033481,126.7012709,33253,인천광역시 남동구
논현공원(논현2택지),37.4056158,126.6951912,1500,인천광역시 남동구
은봉공원,37.4075188,126.7056111,1494,인천광역시 남동구
산마루공원,37.4075188,126.7056111,1496,인천광역시 남동구
아랫말공원,37.4075188,126.7056111,1500,인천광역시 남동구
동녘공원,37.4075188,126.7056111,1335,인천광역시 남동구
방죽공원,37.4075188,126.7056111,1226,인천광역시 남동구
너른들공원,37.4020684,126.6843773,1510,인천광역시 남동구
소래공원,37.4075188,126.7056111,1491,인천광역시 남동구
갯마을공원,37.3975207,126.700739,1568,인천광역시 남동구
오봉공원,37.4075188,126.7056111,1658,인천광역시 남동구
가온공원,37.3912637,126.7153233,1500,인천광역시 남동구
호암공원,37.4075188,126.7056111,1500,인천광역시 남동구
논현포대공원,37.4075188,126.7056111,1500,인천광역시 남동구
논현중앙공원,37.4075188,126.7056111,479,인천광역시 남동구
호구포공원,37.4051997,126.6989709,698,인천광역시 남동구
도림이공원,37.4184043,126.7259006,1502,인천광역시 남동구
오재공원,37.4184043,126.7259006,1816,인천광역시 남동구
도림산공원,37.4184043,126.7259006,1280,인천광역시 남동구
남동문화공원,37.4474341,126.7266286,6978,인천광역시 남동구
아지랭이공원,37.4657318,126.7184959,4765,인천광역시 남동구
풍년길공원,37.4652336,126.7180081,2400,인천광역시 남동구
순박길공원,37.4664305,126.7159631,12528,인천광역시 남동구
동부초교1호,37.462136,126.7265997,108700,인천광역시 남동구
동부초교2호,37.4627953,126.7269966,78329,인천광역시 남동구
모래마을1호,37.4530973,126.7238099,22624,인천광역시 남동구
모래마을2호,37.4527561,126.7235862,10241,인천광역시 남동구
모래마을3호,37.4530651,126.7235776,10000,인천광역시 남동구
용광공원,37.4609452,126.7149809,10218,인천광역시 남동구
독점공원,37.4521407,126.713608,6256,인천광역시 남동구
화교공원,37.4632593,126.726497,1520,인천광역시 남동구
박촌공원,37.4453646,126.7460233,1710,인천광역시 남동구
동부초교3호,37.4604591,126.7265942,1663,인천광역시 남동구
돌골공원,37.4619408,126.7363669,3718,인천광역시 남동구
소촌공원,37.4303968,126.7151643,4000,인천광역시 남동구
하촌은행나무공원,37.4285039,126.7136059,1840,인천광역시 남동구
신촌공원,37.4473732,126.7323582,10379,인천광역시 남동구
만부1호공원,37.4660963,126.7385544,1500,인천광역시 남동구
만부2호공원,37.4662928,126.7386517,1755,인천광역시 남동구
비선거리공원,37.4609039,126.6977135,1500,인천광역시 남동구
향촌소공원,37.4615433,126.7323595,1654,인천광역시 남동구
하늘공원,37.4570846,126.7099697,1500,인천광역시 남동구
경신지구공원,37.4434867,126.7248772,3056,인천광역시 남동구
도림1지구공원,37.4244373,126.7319384,3485,인천광역시 남동구
꿈꾸는공원,37.4075188,126.7056111,1580,인천광역시 남동구
푸른공원,37.4075188,126.7056111,2306,인천광역시 남동구
섬꽃공원,37.4075188,126.7056111,1560,인천광역시 남동구
별빛공원,37.4075188,126.7056111,2011,인천광역시 남동구
물방울공원,37.4075188,126.7056111,2245,인천광역시 남동구
돌섬공원,37.4075188,126.7056111,1500,인천광역시 남동구
모험공원,37.387347,126.710941,2492,인천광역시 남동구
바람공원,37.3888796,126.7084586,1504,인천광역시 남동구
늘솔길공원,37.3905254,126.703404,10193,인천광역시 남동구
한아름공원,37.4075188,126.7056111,11029,인천광역시 남동구
하늬공원,37.4075188,126.7056111,1744,인천광역시 남동구
해오름공원,37.3878129,126.7117799,1502,인천광역시 남동구
양지말공원,37.464586,126.7187777,4476,인천광역시 남동구
양계공원,37.4596078,126.7194402,2538,인천광역시 남동구
한울공원,37.4632407,126.7191906,10430,인천광역시 남동구
고잔,37.3952553,126.7243023,17519,인천광역시 남동구
나루공원,37.4075188,126.7056111,7126,인천광역시 남동구
간석2주택재개발1호공원,37.4657037,126.6976382,3123,인천광역시 남동구
