가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수수량,가로수길길이,제공기관명
국도24호선 가로수길,35.218905,126.638921,35.196498,126.624802,450,2,전라남도 장성군
국도1호선 가로수길,35.310422,126.792654,35.303818,126.789363,100,1,전라남도 장성군
군도8호선 가로수길,35.274969,126.756403,35.290303,126.769932,466,1.8,전라남도 장성군
지방도893호선 가로수길,35.304149,126.670172,35.32446,126.660902,372,1.5,전라남도 장성군
군도8호선 가로수길,35.281331,126.75772,35.268107,126.744725,644,2.5,전라남도 장성군
군도13호선 가로수길,35.378552,126.744504,35.376418,126.747251,152,0.6,전라남도 장성군
국지도49호선 가로수길,35.274119,126.725929,35.250782,126.730606,716,6,전라남도 장성군
국도24호선 가로수길,35.218778,126.637835,35.294302,126.765988,2880,22,전라남도 장성군
군도6호선 가로수길,35.294778,126.718366,35.288824,126.733815,560,3,전라남도 장성군
군도1호선 가로수길,35.252085,126.862564,35.265822,126.864538,575,2.3,전라남도 장성군
군도10호선 가로수길,35.311923,126.718919,35.304624,126.751363,302,3,전라남도 장성군
군도15호선 가로수길,35.363522,126.725816,35.352119,126.730118,275,2.2,전라남도 장성군
남면 201호선 가로수실,35.263366,126.791329,35.24311,126.813302,447,3.6,전라남도 장성군
군도2호선 가로수길,35.249919,126.771773,35.263025,126.791085,136,1.7,전라남도 장성군
군도3호선 가로수길,35.21986,126.703252,35.212813,126.691536,120,1,전라남도 장성군
군도19호선 가로수길,35.319414,126.763799,35.346524,126.760755,180,1.6,전라남도 장성군
군도2호선 가로수길,35.254194,126.776623,35.24347,126.766409,290,2,전라남도 장성군
군도19호선 가로수길,35.345805,126.753607,35.34661,126.760731,173,1,전라남도 장성군
국지도15호선 가로수길,35.407145,126.891117,35.390284,126.914291,281,1,전라남도 장성군
장성읍 201호선 가로수길,35.312515,126.826191,35.315745,126.80974,88,0.8,전라남도 장성군
축령산 진입로 가로수길,35.364544,126.759316,35.375392,126.76511,825,1.5,전라남도 장성군
장성읍 208호선 가로수길,35.301339,126.7659,35.309797,126.753014,1462,1.2,전라남도 장성군
장성읍 201호선 가로수길,35.315189,126.836601,35.312309,126.84783,253,1.5,전라남도 장성군
구미대로,36.086722,128.361282,36.123435,128.362869,723,4100,경상북도 구미시
구미대로 30길,36.117772,128.362639,36.118492,128.373445,36,820,경상북도 구미시
금오대로,36.070873,128.3485109,36.086722,128.361282,242,7500,경상북도 구미시
산호대로,36.083575,128.389847,36.138013,128.451643,2562,13200,경상북도 구미시
대학로,36.136446,128.398603,36.141185,128.395483,145,700,경상북도 구미시
산호대로21길,36.137791,128.413005,36.138543,128.411376,19,100,경상북도 구미시
산호대로23길,36.137719,128.41494,36.138754,128.417109,77,440,경상북도 구미시
산호대로24길,36.138754,128.417109,36.135583,128.417078,98,450,경상북도 구미시
산호대로25길,36.137719,128.41494,36.142037,128.417238,126,680,경상북도 구미시
산호대로29길,36.136596,128.419763,36.138271,128.419866,52,200,경상북도 구미시
"산호대로31,32길",36.135015,128.421887,36.138024,128.422098,46,350,경상북도 구미시
산호대로35길,36.136986,128.425782,36.138161,128.425271,33,170,경상북도 구미시
산호대로41길,36.15188,128.460689,36.141841,128.439982,40,230,경상북도 구미시
산호대로43길,36.139875,128.443963,36.139823,128.438817,118,270,경상북도 구미시
산호대로45길,36.138402,128.444664,36.140509,128.443922,27,310,경상북도 구미시
거양길,36.137719,128.41494,36.138543,128.411376,60,320,경상북도 구미시
선산대로,36.129509,128.343749,36.261793,128.314058,657,16600,경상북도 구미시
황들길,36.210823,128.327729,36.206608,128.324221,174,530,경상북도 구미시
농공단지길,36.213031,128.324884,36.217315,128.325629,31,300,경상북도 구미시
송정대로,36.116277,128.339176,36.119986,128.356168,335,1700,경상북도 구미시
수출대로,36.111136,128.364197,36.110716,128.427669,654,6500,경상북도 구미시
수출대로1길,36.11082,128.36643,36.118356,128.368278,118,730,경상북도 구미시
수출대로3길,36.110909,128.371898,36.118492,128.373445,41,610,경상북도 구미시
수출대로7길,36.111076,128.377492,36.119517,128.377413,58,820,경상북도 구미시
1공단로,36.102782,128.363753,36.100466,128.391031,360,2600,경상북도 구미시
1공단로3길,36.101992,128.366451,36.11082,128.36643,131,850,경상북도 구미시
1공단로4길,36.101982,128.370316,36.08927,128.369263,232,1500,경상북도 구미시
1공단로6길,36.100534,128.374426,36.0836709,128.377048,306,2040,경상북도 구미시
1공단로9길,36.102933,128.38273,36.108872,128.384185,161,1100,경상북도 구미시
3공단1로,36.092399,128.403268,36.11169,128.400779,156,2400,경상북도 구미시
3공단2로,36.083347,128.406324,36.110987,128.406159,937,2600,경상북도 구미시
3공단3로,36.080497,128.410708,36.094387,128.412438,752,2900,경상북도 구미시
이계북로,36.105267,128.402305,36.106021,128.418671,297,1440,경상북도 구미시
이계남로,36.105267,128.402305,36.105953,128.419704,219,1440,경상북도 구미시
4공단로,36.134162,128.417106,36.130103,128.457021,836,3700,경상북도 구미시
4공단로7길,36.134904,128.429525,36.137211,128.448067,294,2200,경상북도 구미시
4공단로10길,36.132866,128.444483,36.128371,128.443622,83,400,경상북도 구미시
첨단기업로,36.133985,128.448977,36.151195,128.447996,402,2000,경상북도 구미시
첨단기업1로,36.140062,128.435974,36.140858,128.447442,197,980,경상북도 구미시
첨단기업2로,36.140799,128.448072,36.141299,128.453656,52,550,경상북도 구미시
첨단기업3로,36.141841,128.439982,36.143306,128.446987,221,870,경상북도 구미시
첨단기업4로,36.142544,128.448707,36.143151,128.454068,63,560,경상북도 구미시
첨단기업5로,36.147724,128.430624,36.147822,128.448001,690,4300,경상북도 구미시
첨단기업7로,36.151121,128.433051,36.151157,128.447958,163,1400,경상북도 구미시
해마루공원로,36.133301,128.428911,36.154072,128.435086,449,2400,경상북도 구미시
옥계2공단로,36.110903,128.417441,36.147214,128.418521,592,7000,경상북도 구미시
옥계남로,36.135483,128.417248,36.136301,128.425275,159,900,경상북도 구미시
옥계북로,36.138414,128.418531,36.139037,128.427741,378,1000,경상북도 구미시
구미중앙로,36.132378,128.323464,36.118854,128.362618,480,4420,경상북도 구미시
구미중앙로45길,36.119502,128.359449,36.123737,128.358737,33,290,경상북도 구미시
원평공용주차장,36.126903,128.33768,36.128897,128.340636,46,800,경상북도 구미시
금오산로,36.12536,128.335543,36.110605,128.313445,402,1200,경상북도 구미시
금오산로22길,36.124321,128.328788,36.127628,128.330288,70,425,경상북도 구미시
산책길,36.123479,128.334942,36.110605,128.313445,132,1350,경상북도 구미시
백산로,36.122224,128.339056,36.114346,128.350527,339,1700,경상북도 구미시
송원동로,36.118456,128.346622,36.12264,128.352096,77,760,경상북도 구미시
송원서로,36.118433,128.343155,36.125994,128.343977,72,1000,경상북도 구미시
신시로,36.116036,128.338742,36.12536,128.335543,252,2300,경상북도 구미시
신시로10길,36.11447,128.340566,36.11319,128.354293,250,1445,경상북도 구미시
신시로14길,36.115765,128.339937,36.1142609,128.354472,379,8700,경상북도 구미시
신시로16길,36.115678,128.339302,36.114537,128.354333,379,8700,경상북도 구미시
형곡동로,36.101203,128.335951,36.110473,128.337126,145,940,경상북도 구미시
형곡로,36.116041,128.338621,36.110068,128.43733,415,2600,경상북도 구미시
형곡서로,36.101361,128.334633,36.110028,128.33516,139,940,경상북도 구미시
형곡중앙로,36.113172,128.333133,36.112686,128.339398,95,600,경상북도 구미시
새마을로,36.112088,128.339259,36.103916,128.657046,1262,2465,경상북도 구미시
박정희로,36.078578,128.355424,36.124974,128.337068,1232,5950,경상북도 구미시
화신로,36.102825,128.359332,36.120877,128.351178,216,2300,경상북도 구미시
산업로,36.13239,128.323438,36.120859,128.355162,361,3500,경상북도 구미시
원남로,36.130785,128.322004,36.125118,128.335791,30,1280,경상북도 구미시
선기로,36.13239,128.323438,36.133362,128.299052,307,2400,경상북도 구미시
송선로,36.15484,128.274762,36.13239,128.323438,289,3500,경상북도 구미시
상림로,36.086359,128.360541,36.102033,128.362996,287,1700,경상북도 구미시
상모로,36.0886,128.350166,36.090856,128.35935,77,1000,경상북도 구미시
상사동로,36.084893,128.359902,36.102282,128.359068,332,2000,경상북도 구미시
상사동로12길,36.091296,128.357247,36.090856,128.35935,31,170,경상북도 구미시
상사동로22길,36.098581,128.358949,36.098303,128.361055,38,210,경상북도 구미시
상사동로28길,36.08806,128.355849,36.088236,128.358139,35,230,경상북도 구미시
상사서로,36.083462,128.35719,36.103756,128.357371,349,2400,경상북도 구미시
상사서로4길,36.087348,128.356429,36.087765,128.358658,52,270,경상북도 구미시
상사서로12길,36.092599,128.355537,36.091499,128.358827,50,350,경상북도 구미시
상사서로22길,36.098639,128.357603,36.098586,128.358871,23,130,경상북도 구미시
봉곡남로,36.153343,128.304017,36.151898,128.323088,271,2000,경상북도 구미시
봉곡동로,36.15066,128.314099,36.156606,128.315149,88,700,경상북도 구미시
봉곡로,36.140783,128.309657,36.155091,128.310808,185,1600,경상북도 구미시
봉곡북로,36.154627,128.304183,36.153994,128.314922,154,1000,경상북도 구미시
봉곡서로,36.150465,128.307059,36.158706,128.307755,174,960,경상북도 구미시
도봉로,36.140171,128.314566,36.138591,128.317604,92,850,경상북도 구미시
도봉로1길,36.140133,128.313456,36.141515,128.312266,33,320,경상북도 구미시
도봉로3길,36.140171,128.314566,36.143115,128.313176,49,210,경상북도 구미시
도봉로5길,36.141789,128.317257,36.139459,128.318066,172,820,경상북도 구미시
송동로,36.13764,128.32417,36.151794,128.323056,351,1600,경상북도 구미시
문장로,36.135922,128.332311,36.153781,128.328704,559,2300,경상북도 구미시
들성로,36.151898,128.323088,36.162419,128.353492,633,3100,경상북도 구미시
야은로,36.150043,128.285917,36.123434,128.362868,766,7600,경상북도 구미시
야은로13길,36.14081,128.311973,36.142285,128.314003,40,330,경상북도 구미시
신비로,36.123315,128.363066,36.12035,128.371698,122,1000,경상북도 구미시
비산로,36.119566,128.371876,36.119589,128.389042,107,1200,경상북도 구미시
칠성로,36.120571,128.359426,36.125639,128.357869,59,560,경상북도 구미시
칠성로2길,36.121641,128.357412,36.122046,128.36271,65,460,경상북도 구미시
왕산로,36.086751,128.361354,36.076697,128.37877,382,2100,경상북도 구미시
남구미로,36.083459,128.37582,36.083233,128.398632,215,850,경상북도 구미시
낙동강변로,36.072466,128.37323,36.122537,128.385867,924,8610,경상북도 구미시
흥안로,36.147313,128.417832,36.147756,128.410059,127,750,경상북도 구미시
검성로,36.111383,128.424168,36.118321,128.433976,201,1500,경상북도 구미시
여헌로,36.103217,128.423423,36.107364,128.425564,54,480,경상북도 구미시
인동가산로,36.107134,128.417992,36.092474,128.449235,222,2000,경상북도 구미시
인동36~54길,36.092542,128.446756,36.094605,128.440816,693,4200,경상북도 구미시
구평남부초등학교,36.091566,128.436798,36.091271,128.440328,47,315,경상북도 구미시
천생산길,36.092428,128.451629,36.093797,128.451167,32,170,경상북도 구미시
이례로,36.205909,128.315855,36.207717,128.331694,140,700,경상북도 구미시
조남로,36.238461,128.303016,36.2363809,128.309677,154,2200,경상북도 구미시
선산단계주차장,36.240657,128.298529,36.246048,128.297545,143,700,경상북도 구미시
단계동길,36.238978,128.30192,36.258812,128.289319,237,700,경상북도 구미시
선산중앙로,36.242973,128.301209,36.242476,128.398108,195,1300,경상북도 구미시
선산중앙로7길,36.240253,128.295968,36.239799,128.293036,52,280,경상북도 구미시
선산중앙로8길,36.240253,128.295968,36.24061,128.298518,32,200,경상북도 구미시
동교길,36.243231,128.303473,36.248759,128.304224,78,640,경상북도 구미시
교리길,36.248748,128.305071,36.251318,128.300739,40,360,경상북도 구미시
교리2길,36.250207,128.302423,36.250843,128.306135,68,370,경상북도 구미시
선산동로,36.275815,128.323823,36.360565,128.298067,928,13000,경상북도 구미시
선산서로,36.239021,128.290724,36.241329,128.275534,595,3600,경상북도 구미시
선산서로14길,36.239021,128.290724,36.239753,128.292833,40,200,경상북도 구미시
산촌옥관로,36.304249,128.21719,36.343191,128.274407,865,8200,경상북도 구미시
강동로,36.112919,128.504889,36.275815,128.323823,3421,30000,경상북도 구미시
도리사로,36.221819,128.375,36.246947,128.401365,432,5200,경상북도 구미시
동백로,36.168977,128.436009,36.176764,128.443225,91,650,경상북도 구미시
도안로,36.299579,128.33107,36.331913,128.311226,501,1500,경상북도 구미시
웅곡길,36.25274,128.231534,36.270842,128.232745,142,800,경상북도 구미시
신곡길,36.308963,128.333277,36.323085,128.350236,250,2200,경상북도 구미시
도개다곡길,36.31096,128.336585,36.290191,128.350928,275,2200,경상북도 구미시
난계로,36.2084634,128.0026069,36.2103256,127.7088393,1242,33.8,충청북도 영동군
영동로,36.2709563,127.8245397,36.0405313,127.6658545,3665,37.2,충청북도 영동군
민주지산로,36.215281,127.9270506,36.020696,127.7657446,3103,46.7,충청북도 영동군
금강로,36.1227409,127.6690359,36.1230202,127.5998849,996,7.8,충청북도 영동군
천태산로,36.0734211,127.6564563,36.1689458,127.6312499,1770,17.6,충청북도 영동군
이원심천로,36.1292774,127.6983843,36.2380589,127.7427424,2535,17.6,충청북도 영동군
한석천작로,36.275763,127.8204651,36.2380589,127.7427424,207,11.7,충청북도 영동군
황간로,36.2601533,127.8478387,36.2364543,127.8949514,516,7.5,충청북도 영동군
괘방령로,36.1869691,127.9292496,36.1516903,127.9910128,824,7.6,충청북도 영동군
작점로,36.2160224,127.9937982,36.2106582,128.0385596,1132,3.3,충청북도 영동군
신탄로,36.2076272,127.8763409,36.1701217,127.916518,440,5.4,충청북도 영동군
지내원당로,36.1060233,127.6741274,36.1059645,127.6740477,139,3.4,충청북도 영동군
양산심천로,36.1615364,127.6676547,36.2073466,127.7017996,575,9.9,충청북도 영동군
화신로,36.1705552,127.7994762,36.1280838,127.8211252,154,6,충청북도 영동군
용화양강로,36.1713844,127.7722622,36.0796581,127.7261329,1099,13.7,충청북도 영동군
계산로,36.1699734,127.7902283,36.1752188,127.7782096,278,1.2,충청북도 영동군
중앙로,36.1763074,127.7728505,36.1764438,127.7797569,88,0.6,충청북도 영동군
영동천2길,36.1735553,127.7754463,36.1707951,127.785002,325,1,충청북도 영동군
