상권명,시도명,시군구명,상권좌표수,좌표(경위도)_wgs84
포천시외버스터미널_2,경기도,포천시,17,"127.204237991759,37.8984462000747|127.204158791936,37.8984096252979|127.204079107936,37.8984180975102|127.202476010626,37.899461442559|127.203072497807,37.9000331093206|127.203364914489,37.9003324172825|127.203622836072,37.9006675317678|127.20375268617,37.9012810926673|127.20462817887,37.9012870016711|127.204820598562,37.901369390028|127.205023421282,37.9015419487911|127.205279462617,37.9009940612525|127.20579323869,37.9007993017175|127.206033843764,37.9006297309814|127.206251804501,37.9004509972489|127.205014368162,37.8992082823086|127.204237991759,37.8984462000747"
가능역2-3번출구,경기도,의정부시,10,"127.044846463676,37.7494251919914|127.045120144338,37.7484362853765|127.045810756544,37.7485590029168|127.045868295855,37.7484963967138|127.04623803834,37.7470937948003|127.046193462878,37.7470303632398|127.045047756722,37.7470030790535|127.044669884516,37.7481533259593|127.044246499515,37.7493122130285|127.044846463676,37.7494251919914"
덕소역,경기도,남양주시,43,"127.213514135853,37.5882026565782|127.213627547797,37.5881853898022|127.213707749804,37.5880958177916|127.213720018176,37.5880057940078|127.213642465668,37.5878430886239|127.21341772502,37.5876794041518|127.213238463351,37.5874980007907|127.21314892752,37.5873982891025|127.213049016695,37.587208402924|127.21307336529,37.587046375293|127.213098849963,37.5867762287563|127.213046595354,37.5863613962326|127.212922811089,37.5862884880402|127.212971886821,37.5859283931325|127.213157203166,37.5855331626835|127.212874914213,37.5854591995954|127.212378648041,37.5852756842743|127.212105502343,37.5854090226668|127.21143371856,37.5857649660912|127.211103010644,37.5859880236274|127.210579352518,37.5862548448965|127.210168815701,37.5865314300163|127.210020584032,37.5866295556884|127.209735631756,37.5868078623245|127.209279990728,37.5870661217703|127.209244026362,37.5872551025051|127.209664085795,37.5871497844984|127.211589791985,37.5870725348051|127.211782741783,37.5870287684864|127.211987771976,37.5869129980609|127.21215940415,37.5867429415284|127.212261586904,37.5867165906957|127.212385181676,37.5868075193899|127.212404224662,37.5871500466529|127.212581209541,37.5875476889999|127.212613470661,37.5877100934892|127.212703006136,37.5878098055745|127.212996152475,37.5879288940317|127.213052100766,37.5879923401528|127.213062760167,37.5880554848475|127.213072567374,37.588199718693|127.213344396472,37.5881925169115|127.213514135853,37.5882026565782"
고촌읍사무소,경기도,김포시,17,"126.772136445803,37.6006599234521|126.771771675963,37.6001155197799|126.771692122312,37.6001327131263|126.771221533954,37.6005152583465|126.77004440665,37.6018545395271|126.769710562329,37.602184440815|126.769730985035,37.6023198064459|126.770534086745,37.6030670029138|126.770531420826,37.6032291587108|126.770825888378,37.6039169976993|126.77174120693,37.60334986476|126.772096954162,37.6030652363995|126.772464760982,37.6027356812416|126.772801995945,37.6021985727405|126.77304539226,37.6018587131137|126.772589289091,37.6013584144408|126.772136445803,37.6006599234521"
김포시청_1,경기도,김포시,10,"126.717352052261,37.6176115731684|126.716554445714,37.6165667445935|126.715766070002,37.6169636315709|126.714966206209,37.6173693983364|126.715830510562,37.6184870435677|126.715453376676,37.6186811655565|126.716440115009,37.6199262794212|126.716531026827,37.6199092470646|126.718383491758,37.6188931970335|126.717352052261,37.6176115731684"
김포시청_2,경기도,김포시,14,"126.721571871692,37.6185763537045|126.721406464294,37.6183132695589|126.720872027271,37.6184336251036|126.720439360333,37.6185640908422|126.719346592938,37.618876612643|126.718390645895,37.6191365480882|126.716882111063,37.6199130614564|126.715440723394,37.6207353360767|126.716139212612,37.621616912191|126.718000578548,37.6207451275523|126.719840485444,37.6198009994965|126.721713705438,37.6188932432845|126.721648373946,37.6187393640304|126.721571871692,37.6185763537045"
장기사거리,경기도,김포시,30,"126.668498351728,37.645587808977|126.669849615687,37.6447921340689|126.670382652729,37.6454018102116|126.670507110853,37.6454122215839|126.670745500169,37.6453878752123|126.671508547705,37.6451712111433|126.671725720499,37.6450655336707|126.672398130989,37.6448478442185|126.673014373701,37.6446024895742|126.673231542764,37.644496809247|126.673357760553,37.6444081268416|126.673529453314,37.6443109450853|126.673768638352,37.644241551255|126.673693497292,37.6440064460324|126.67356203313,37.6437526880029|126.673050997933,37.6431793134004|126.672450783635,37.6425238436076|126.672271449349,37.6424137067685|126.668930124474,37.6442501803433|126.66820901889,37.6433860954901|126.668039892768,37.6433391377075|126.665945991177,37.6444777961655|126.665933213751,37.6445587421842|126.666432712625,37.6451410269148|126.666647318225,37.6451794905176|126.66719625173,37.6448973662487|126.667630200466,37.6453437554618|126.66797898676,37.645482841035|126.668227099054,37.6455487098628|126.668498351728,37.645587808977"
통진우체국,경기도,김포시,26,"126.600175262336,37.6918745643464|126.600280667063,37.6916956162436|126.600389625517,37.6919311660307|126.600637150503,37.692033210061|126.600819018471,37.6908010084655|126.601070767201,37.6906778538536|126.601050125071,37.6905694902437|126.601699121459,37.6904240123535|126.601448884974,37.6898624328552|126.601351092281,37.6896360261966|126.601217434681,37.6895083034682|126.601344658867,37.6893746624547|126.601033187421,37.6890556240641|126.600348842796,37.6892727585373|126.597066986477,37.6901528054118|126.597511737323,37.6912212603208|126.596292214253,37.691558148916|126.596497243578,37.6921101914602|126.596212663177,37.6921698763422|126.596396887994,37.6926225626141|126.597727582306,37.6924041228086|126.59798154437,37.6921638724227|126.598595210759,37.6914864075625|126.599625046823,37.6933997216318|126.600079162398,37.6921617416192|126.600175262336,37.6918745643464"
부천역_1,경기도,부천시,16,"126.782616927345,37.4825983285638|126.783103764677,37.4825582865604|126.783143145967,37.4829191071162|126.784331470596,37.4828502336106|126.78409180529,37.4822891261045|126.783016391356,37.4823681694907|126.782996701083,37.4821877591865|126.782781618571,37.4822035666576|126.782552833512,37.4816695991972|126.782077160345,37.4817187643214|126.78222417968,37.4824140777531|126.781838940016,37.4824641729554|126.78189122714,37.4827260125942|126.78186423433,37.4829960460897|126.782645147435,37.4829500240015|126.782616927345,37.4825983285638"
역곡역_1,경기도,부천시,9,"126.813761527642,37.4843744744239|126.811582997579,37.4834245332829|126.811444200499,37.4836213675928|126.811061823593,37.4834913788291|126.810899131213,37.48376906595|126.813460048939,37.4848490020506|126.813539612924,37.4848227689764|126.813793878241,37.4844739133669|126.813761527642,37.4843744744239"
원종사거리,경기도,부천시,15,"126.804685295225,37.5267760012587|126.804697675703,37.5252894203973|126.805647829833,37.5252990224925|126.80568248124,37.5252543208216|126.805687424774,37.522812567709|126.805608678254,37.5227847412101|126.804114911033,37.52281469359|126.804012968563,37.5228226727867|126.803997635249,37.5230748073009|126.8043143438,37.5230780105653|126.804305583009,37.5236275529017|126.80401149434,37.5236245784113|126.804032240746,37.52658017991|126.804594371775,37.526802112994|126.804685295225,37.5267760012587"
부개역,인천광역시,부평구,14,"126.744169964446,37.488936082778|126.74400911973,37.4884117748874|126.742887609711,37.4885350139186|126.742581605616,37.4885768124633|126.742533960789,37.4893962467407|126.742459025908,37.4904947111444|126.742440025182,37.4909540362605|126.7423406751,37.4914845895566|126.743617498971,37.4915432129876|126.743854623701,37.4915637526129|126.743912058007,37.4915103006401|126.743970844979,37.490699994662|126.744103341338,37.4895390680859|126.744169964446,37.488936082778"
부천시청,경기도,부천시,10,"126.764386868203,37.5020608654043|126.764275571213,37.5019515783288|126.762529884267,37.5021946228297|126.759809341021,37.5025715866606|126.760349729322,37.5047757743562|126.760382909538,37.5048211738567|126.761901611229,37.5046298473151|126.764746311907,37.5042721535889|126.764770558923,37.5041732931715|126.764386868203,37.5020608654043"
부천역_2,경기도,부천시,19,"126.78181457711,37.4825720466341|126.781805171719,37.4824548147742|126.781409357582,37.4824597477402|126.781305810537,37.481873005904|126.78122711609,37.4818451638704|126.780071110094,37.4820134538057|126.779932489522,37.4814984321099|126.777971803079,37.4817845434835|126.777937302748,37.4818202285442|126.778170032603,37.482804764467|126.777591433308,37.4829249311537|126.777707430232,37.4834397215784|126.77826313044,37.4833373385805|126.779430904576,37.4831421568629|126.780302259378,37.4830970835995|126.781830173574,37.4830047056685|126.781832803531,37.48284254586|126.781846299985,37.4827075291157|126.78181457711,37.4825720466341"
상동역_1,경기도,부천시,15,"126.757313585391,37.5030319430813|126.757088473755,37.502966504836|126.75465147129,37.503292267336|126.75373359291,37.5033997312933|126.753008244924,37.5034911979351|126.752859745911,37.5035797351094|126.75300428517,37.5044102094999|126.753192563151,37.5053312480704|126.75332571659,37.5054858275103|126.754139754082,37.5055034174745|126.755022238893,37.5054856812047|126.756563731366,37.5052856531744|126.757538468385,37.5051607441786|126.75779231692,37.5048570599806|126.757313585391,37.5030319430813"
상동역_2,경기도,부천시,14,"126.752531219001,37.5036123110461|126.752373657683,37.5035655970983|126.751931752437,37.5036149957163|126.749211711627,37.5039556784956|126.748985253258,37.5039713035048|126.748123598705,37.5040973391745|126.748426438859,37.5056052685992|126.748515401727,37.5056963134003|126.748627431819,37.5057605712943|126.749862874323,37.5056024432596|126.751368957795,37.5054922120464|126.752748851252,37.5054887545008|126.752853319366,37.5053276705388|126.752531219001,37.5036123110461"
상동역_3,경기도,부천시,12,"126.758346949793,37.5068811988088|126.758135839323,37.5059689387256|126.757710003414,37.5057301971411|126.755839818984,37.5059718337328|126.754695594698,37.5060859334273|126.753463145762,37.5060639371176|126.753371033695,37.5061620796032|126.753497904164,37.5066950261841|126.753643353299,37.5074714471283|126.753789315922,37.5075360578215|126.758254842978,37.5069793451869|126.758346949793,37.5068811988088"
상동역_4,경기도,부천시,13,"126.753053803873,37.5061947759994|126.75288627596,37.5060668646992|126.752003934065,37.5060755761327|126.750838286557,37.5061173297047|126.748765425863,37.5063026507777|126.748650390469,37.5064185675952|126.748613160713,37.5066164006142|126.748938636549,37.5081245678137|126.752032310117,37.5077698160548|126.752791775846,37.5076697053408|126.753222545803,37.5076111759772|126.753325818689,37.507522161639|126.753053803873,37.5061947759994"
송내역_1,경기도,부천시,16,"126.757236741463,37.4899120783645|126.756943741376,37.4884853634434|126.756604274963,37.4884998156109|126.756718643242,37.4891047115802|126.755982728427,37.4891600452743|126.755827173633,37.4883114358544|126.756359132402,37.488280989557|126.756282265369,37.4874602390819|126.75382554669,37.4876416161226|126.754032523335,37.4887971217553|126.754746377388,37.4914356621323|126.757421164121,37.491067341058|126.757389631525,37.4909228441482|126.757326715768,37.4906248415159|126.757372386739,37.4905982903546|126.757236741463,37.4899120783645"
송내역_2,인천광역시,부평구,20,"126.754124246393,37.4914471303615|126.753048611278,37.48744420957|126.75282695159,37.4844504350961|126.752428284457,37.4846264374816|126.751793407717,37.4847278629503|126.751701470237,37.4848169961423|126.751720636403,37.4850244365642|126.751887745811,37.4872157157165|126.752329404462,37.4871753241589|126.752420008562,37.4885278324334|126.752767489326,37.4887117044995|126.753056883879,37.489669853068|126.751960075218,37.4896672938041|126.751941730077,37.4887300240807|126.751489205806,37.4887432683577|126.751385957282,37.4888322817953|126.751410807685,37.4900579512852|126.751434160295,37.4913737081563|126.751567885238,37.4914922543765|126.754124246393,37.4914471303615"
신중동역,경기도,부천시,17,"126.775481902398,37.5048163085619|126.775735832414,37.5038097790344|126.776326790225,37.501554298144|126.776847077669,37.4994692790023|126.777313009315,37.497942336833|126.777555288648,37.4969537021746|126.776010934885,37.4966493965818|126.775386235596,37.4988955181444|126.774940079858,37.5005938536867|126.770610879176,37.5011436087116|126.770705122648,37.5016041161103|126.76891364029,37.5018828205235|126.769400345859,37.5046180201854|126.774851603224,37.5039357763964|126.775074515162,37.5048301099095|126.775174524176,37.5049392699814|126.775481902398,37.5048163085619"
역곡역_2,경기도,부천시,15,"126.814626488417,37.4861672069789|126.813367105502,37.4857220790907|126.813482294588,37.4855880785995|126.814050125447,37.4854315862449|126.811590498477,37.4843797118396|126.809276764547,37.4834013385841|126.808721690954,37.4841796545158|126.809801420241,37.484541930344|126.810667072956,37.4848569918683|126.810049195079,37.4860311400748|126.8112531756,37.4864036631731|126.811567833275,37.4858121386087|126.812996789033,37.486258987556|126.814267768616,37.4866862148512|126.814626488417,37.4861672069789"
고양시청_1,경기도,고양시,16,"126.837025641703,37.6574771306113|126.834521706579,37.6552539633254|126.834374823489,37.6552254831259|126.833224462784,37.655592550462|126.833783141489,37.6561026385578|126.833100306835,37.6562851069763|126.833121420338,37.6563844274849|126.833413641395,37.6565404874601|126.833996257764,37.6569697194506|126.834443465694,37.657361571513|126.83475526235,37.6577160451482|126.835202393996,37.6573870799071|126.835415162263,37.6575513614218|126.83559885563,37.6573999998707|126.836280806843,37.6580013933119|126.837025641703,37.6574771306113"
