자전거보관소명,위도,경도,보관대수,제공기관명
반월당역 ②번 출입구 남편,35.8634,128.593344,2,대구광역시 중구
종각네거리 북서편(MS저축은행 앞),35.870077,128.604098,2,대구광역시 중구
경대병원역 ④번 출입구 동편,35.863217,128.603344,11,대구광역시 중구
경대병원역 ①번 출입구 서편,35.863506,128.602072,1,대구광역시 중구
반월당네거리 북동편 덕산빌딩 앞,35.865637,128.593897,4,대구광역시 중구
신남네거리 북동편 유료주차장 앞,35.86526,128.582913,4,대구광역시 중구
신남역 ②번 출입구 서편(보강한의원 앞),35.86451,128.581834,2,대구광역시 중구
신남역 ③번 출입구 북편(with me 매장 앞),35.864519,128.582205,3,대구광역시 중구
반월당네거리 남동편 하나은행 앞,35.865154,128.593975,4,대구광역시 중구
경대병원역 ②번 출입구 동편(경대사대부속중·고교 앞),35.863074,128.602278,11,대구광역시 중구
경대병원역 ③번 출입구(삼덕네거리 SK주유소 앞),35.862827,128.603008,8,대구광역시 중구
동산네거리 북서편 대구은행 앞,35.870736,128.582054,1,대구광역시 중구
계명네거리 서편 대구은행 앞,35.856787,128.582018,1,대구광역시 중구
경상감영공원 남편 인도변,35.871842,128.592743,29,대구광역시 중구
씨네시티한일 앞,35.870749,128.595432,2,대구광역시 중구
봉산동 중구 청소년 문화의 집 앞,35.86185,128.597902,1,대구광역시 중구
남산4동 그린맨션 105동 앞,35.862973,128.57653,3,대구광역시 중구
반월당네거리 서편 동양생명빌딩 앞,35.865519,128.592244,2,대구광역시 중구
반월당네거리 남서편 반월휴연합의원 앞,35.86511,128.593064,1,대구광역시 중구
교보빌딩 앞,35.870796,128.594944,5,대구광역시 중구
제한한의원 앞,35.864666,128.596985,2,대구광역시 중구
동인 느티나무 도서관 앞,35.871235,128.607233,2,대구광역시 중구
동인동 주민센터 앞,35.86782,128.609065,3,대구광역시 중구
애견갤러리 앞,35.864996,128.597129,1,대구광역시 중구
대봉2동 주민센터 앞,35.858177,128.599689,3,대구광역시 중구
대우빌딩 북편(태평로 160번지),35.87486,128.595362,5,대구광역시 중구
공평네거리 남서편 sk대리점앞,35.869882,128.600086,5,대구광역시 중구
봉산육거리 남동편 종로서점 앞,35.863547,128.59999,7,대구광역시 중구
봉산육거리 남서편 삼희빌딩 앞,35.863659,128.599204,6,대구광역시 중구
봉산육거리 북서편 다산문화사 앞,35.864208,128.599034,2,대구광역시 중구
봉산육거리 서편 리바트 앞,35.864578,128.598576,2,대구광역시 중구
대우빌딩(태평로 160번지) 동편,35.874561,128.595533,13,대구광역시 중구
신한은행 (구)대구중앙 북편,35.874325,128.598067,5,대구광역시 중구
제일은행 서편(스탠다드치타드 은행),35.872537,128.595866,7,대구광역시 중구
계산오거리 동편 ABL대구타워 앞,35.866186,128.588503,2,대구광역시 중구
2.28 기념공원 북서편,35.87044,128.597506,10,대구광역시 중구
유풍문구사앞,35.874395,128.594833,1,대구광역시 중구
중앙네거리 북서편 대구은행 앞,35.871031,128.593732,8,대구광역시 중구
중앙네거리 남서편 아웃백 앞,35.870885,128.59375,3,대구광역시 중구
반월당네거리 북서편 삼성생명빌딩 앞,35.865946,128.592985,27,대구광역시 중구
롯데영프라자 앞,35.871046,128.594353,12,대구광역시 중구
대신동 주민센터,35.865598,128.576168,1,대구광역시 중구
성내1동주민센터앞,35.869336,128.59838,5,대구광역시 중구
서문시장 농협 앞,35.869819,128.579397,2,대구광역시 중구
동부교회 앞,35.862529,128.606542,2,대구광역시 중구
남부교회앞,35.859801,128.592147,2,대구광역시 중구
남산3동 주민센터 주차장,35.859954,128.585518,4,대구광역시 중구
남산4동 주민센터,35.858314,128.580501,3,대구광역시 중구
반월당네거리 푸른약국앞,35.8664,128.593573,1,대구광역시 중구
남산지구대 측면,35.866069,128.587583,6,대구광역시 중구
신천둔치 동신교 하부,35.868198,128.613297,3,대구광역시 중구
삼덕동 주민센터 앞,35.865474,128.608958,1,대구광역시 중구
남일동 우리은행,35.870328,128.594043,1,대구광역시 중구
남산1동 주민센터 앞,35.859358,128.590519,1,대구광역시 중구
반월당 삼정그린코아 서편,35.863727,128.592002,1,대구광역시 중구
계산동2가 신성미소시티아파트 동편,35.866572,128.588997,2,대구광역시 중구
신천둔치 수성교 하부,35.861649,128.608432,3,대구광역시 중구
대신동 새마을금고앞,35.868214,128.57944,2,대구광역시 중구
국채보상공원 동편,35.86836,128.60369,3,대구광역시 중구
국채보상공원 기념관 앞,35.869479,128.60145,2,대구광역시 중구
국채보상공원 앞,35.869098,128.601335,1,대구광역시 중구
동인치안센터 앞,35.870633,128.604479,1,대구광역시 중구
국채보상로 630번지(에스닷 옆),35.870118,128.599343,5,대구광역시 중구
라파엘병원앞,35.860247,128.592125,4,대구광역시 중구
봉산문화회관,35.86354,128.596386,1,대구광역시 중구
곽병원 앞,35.870604,128.588894,4,대구광역시 중구
요셉의 집 앞,35.873837,128.600517,3,대구광역시 중구
중앙파출소 북편(스타S피부과 앞),35.867244,128.593623,4,대구광역시 중구
중앙로역 ②번출구앞,35.869883,128.593895,1,대구광역시 중구
국민은행 대구점 앞,35.868643,128.593786,1,대구광역시 중구
현대캐피탈 빌딩 앞국민은행 대구점 건너,35.868643,128.593786,1,대구광역시 중구
남산2동 주민센터,35.864093,128.589553,1,대구광역시 중구
대봉한의원,35.86844,128.610371,1,대구광역시 중구
농협은행 내당동지점,35.859593,128.575707,4,대구광역시 중구
북성로 입구,35.87437,128.594609,1,대구광역시 중구
동아약국앞(향촌문화관 건너),35.873322,128.59456,1,대구광역시 중구
중앙로역 3번출구앞,35.871929,128.594287,1,대구광역시 중구
남성로 입구(중앙파출소건너),35.867309,128.593466,1,대구광역시 중구
삼덕네거리 파이론빌딩 앞,35.862717,128.602742,2,대구광역시 중구
중구청 민원실(이설),35.869146,128.606128,4,대구광역시 중구
노마즈하우스 동편,35.873531,128.601202,1,대구광역시 중구
향촌문화관,35.873242,128.594216,4,대구광역시 중구
센트럴빌딩 앞(중파 북쪽),35.867621,128.593675,2,대구광역시 중구
중앙지하상가 9번 출입구(올리브영),35.870918,128.595534,2,대구광역시 중구
중앙지하상가 16번 출입구,35.870706,128.595791,2,대구광역시 중구
하나은행 대구기업금융센터 앞,35.871643,128.594062,1,대구광역시 중구
성내2동주민센터 앞,35.868363,128.590204,2,대구광역시 중구
중구청 주차장 옆(중구청),35.86956,128.60614,2,대구광역시 중구
3호선 달성공원역,35.875703,128.581971,9,대구광역시 중구
3호선 서문시장역,35.869674,128.582362,9,대구광역시 중구
3호선 신남역,35.86465,128.582502,12,대구광역시 중구
3호선 남산역,35.856856,128.583,3,대구광역시 중구
3호선 건들바위역,35.855514,128.599338,6,대구광역시 중구
3호선 대봉교역,35.854925,128.60579,5,대구광역시 중구
경상감영공원 화장실 옆,35.872504,128.591649,1,대구광역시 중구
반월당역 12번출입구 동편(에필성형외과 앞),35.865431,128.594755,1,대구광역시 중구
롯데영플라자 서편,35.871239,128.594168,1,대구광역시 중구
공평네거리 남동편(스타벅스 앞),35.869867,128.600402,6,대구광역시 중구
대봉1동주민센터,35.861517,128.604349,1,대구광역시 중구
중앙지하상가 2번출구(대미환전소 앞),35.870734,128.592612,1,대구광역시 중구
롯데시네마 프리미엄 만경 앞,35.87059,128.590619,1,대구광역시 중구
성내3동 주민센터,35.872538,128.585703,1,대구광역시 중구
유곡1리 마을회관,36.14077184,127.9138403,10,충청북도 영동군
유곡2리 마을회관,36.124105,127.9138737,10,충청북도 영동군
마포삼거리 인근,36.121733,127.700344,7,충청북도 영동군
호탄빌라,36.133362,127.637793,20,충청북도 영동군
영동군청 급경사지 인도,36.174429,127.784336,10,충청북도 영동군
내동리 마을회관,36.204644,127.930923,10,충청북도 영동군
수산빌라(임산리) 앞,36.147504,127.913018,10,충청북도 영동군
상촌초등학교,36.147217,127.911871,10,충청북도 영동군
각계1리 경로당,36.209472,127.725099,10,충청북도 영동군
고당3리 버스정류장,36.234068,127.706411,10,충청북도 영동군
심천복지회관,36.23723599,127.721396,10,충청북도 영동군
심천역,36.237686,127.720286,10,충청북도 영동군
만계리(외만) 경로당 옆,36.123179,127.732632,10,충청북도 영동군
외만 마을회관 옆,36.123672,127.729267,10,충청북도 영동군
양산면노인회관,36.123233,127.669475,10,충청북도 영동군
양산 정수중학교,36.127096,127.677656,20,충청북도 영동군
죽산리 마을회관 입구,36.153227,127.685983,10,충청북도 영동군
죽산리(오정골) 입구,36.146604,127.678892,10,충청북도 영동군
호탄리 마을회관,36.133708,127.636971,10,충청북도 영동군
영동역 광장,36.17231946,127.7848836,70,충청북도 영동군
계산리 경로당,36.172383,127.784376,20,충청북도 영동군
영동군청,36.175197,127.783727,20,충청북도 영동군
계산리 감고을아파트,36.175238,127.7817296,10,충청북도 영동군
서한감고을아파트,36.175292,127.781681,10,충청북도 영동군
푸른맨숀,36.179641,127.780245,20,충청북도 영동군
서한4차아파트,36.178975,127.773863,20,충청북도 영동군
서한3차아파트,36.178353,127.774085,20,충청북도 영동군
서한3차아파트,36.178353,127.774085,10,충청북도 영동군
다솜아파트,36.178107,127.774985,10,충청북도 영동군
계산리 영산맨션,36.1789793,127.775756,20,충청북도 영동군
주원빌라 주차장,36.172815,127.780096,10,충청북도 영동군
영동도서관,36.17275145,127.7777922,20,충청북도 영동군
계산리 새마을금고 앞,36.174332,127.7759833,20,충청북도 영동군
태평양 약국,36.1737724,127.775365,20,충청북도 영동군
이원리버빌아파트 주차장,36.179892,127.772924,10,충청북도 영동군
이원리버빌아파트,36.18002562,127.772801,30,충청북도 영동군
고엽제 전우회 사무실,36.171548,127.777661,10,충청북도 영동군
신화드림파크-1,36.1755681,127.779941,10,충청북도 영동군
신화드림파크-2,36.1755681,127.779941,10,충청북도 영동군
우창빌라,36.177201,127.786575,20,충청북도 영동군
동정리 현대아파트,36.176683,127.784599,20,충청북도 영동군
이든팰리스아파트,36.173864,127.786748,70,충청북도 영동군
영동체육관,36.164329,127.781742,20,충청북도 영동군
영동읍사무소,36.17118445,127.782816,37,충청북도 영동군
매천리 호암아파트,36.169986,127.776091,30,충청북도 영동군
매천리 금강타운,36.16973896,127.776354,20,충청북도 영동군
매천리 노인복지회관,36.169375,127.775389,30,충청북도 영동군
영동군 노인복지관,36.169375,127.775389,10,충청북도 영동군
조한드림플러스,36.169851,127.787366,10,충청북도 영동군
영동유치원,36.171047,127.773393,10,충청북도 영동군
한국전력공사,36.166761,127.7672201,10,충청북도 영동군
부용연립,36.174851,127.772839,20,충청북도 영동군
더웰 아파트,36.179323,127.770923,20,충청북도 영동군
더웰아파트,36.179323,127.770923,20,충청북도 영동군
영동교육청 앞,36.171555,127.772216,20,충청북도 영동군
부용리 홍우아파트,36.170745,127.771435,20,충청북도 영동군
신양아파트,36.169849,127.769197,20,충청북도 영동군
부용리 삼부아파트 앞,36.164825,127.761875,20,충청북도 영동군
영동하나로마트,36.172704,127.773633,20,충청북도 영동군
설계리 훼미리타운,36.188101,127.780978,30,충청북도 영동군
영동병원,36.185599,127.780772,10,충청북도 영동군
금강임대아파트,36.186525,127.778162,60,충청북도 영동군
설계리 사원아파트,36.189738,127.776616,20,충청북도 영동군
설계리주공아파트,36.189026,127.780251,10,충청북도 영동군
용산 구룡초등학교,36.264158,127.828166,20,충청북도 영동군
진산아파트,36.261256,127.827742,20,충청북도 영동군
용산면 법화리 집화장,36.29938489,127.818187,10,충청북도 영동군
용문중학교,36.265621,127.823875,14,충청북도 영동군
용산면 게이트볼장,36.264051,127.822703,20,충청북도 영동군
용강리 마을회관,36.028293,127.752165,10,충청북도 영동군
추풍령리 실내게이트볼장 앞,36.21347376,128.0000639,10,충청북도 영동군
추풍령 면민회관,36.214254,127.999123,10,충청북도 영동군
박계사거리 마을정자,36.10595049,127.674235,10,충청북도 영동군
장로교 범화교회,36.092991,127.719099,10,충청북도 영동군
삼정(무가)버스정류장 옆,36.076998,127.667561,10,충청북도 영동군
학산초등학교,36.092084,127.686014,10,충청북도 영동군
학산복지회관,36.09776758,127.684058,10,충청북도 영동군
학산소방서(학산삼거리),36.098947,127.683502,10,충청북도 영동군
