도서관명,열람좌석수,자료수(도서),자료수(연속간행물),위도,경도,제공기관명
칠성휴먼시아 작은도서관,15,5000,0,35.879239,128.591501,대구광역시 북구
침산 코오롱 하늘채 2단지 작은도서관,26,6754,0,35.885758,128.596456,대구광역시 북구
하람어린이도서관,30,3850,0,35.885783,128.605915,대구광역시 북구
향기가 있는 열린공간 부엉이,26,9200,0,35.935491,128.563293,대구광역시 북구
화성그랜드파크 도서관 함지원,10,2300,0,35.939707,128.567491,대구광역시 북구
화성센트럴파크 도서관,22,8636,6,35.935754,128.560824,대구광역시 북구
매화도서관,10,6000,0,35.909615,128.543334,대구광역시 북구
메르디앙작은도서관,20,4300,42,35.918115,128.596511,대구광역시 북구
무지개작은도서관,52,5000,2,35.942633,128.544791,대구광역시 북구
복현푸르지오작은도서관,16,1120,0,35.891384,128.627956,대구광역시 북구
성광우방타운 주민도서실,24,4800,0,35.881851,128.592119,대구광역시 북구
아름다운작은도서관,15,2500,0,35.880468,128.592717,대구광역시 북구
은광작은도서관,10,1600,0,35.926511,128.542153,대구광역시 북구
작은도서관 수인제,10,2500,2,35.926374,128.558286,대구광역시 북구
작은인문학도서관 고인돌,30,2047,0,35.941837,128.562973,대구광역시 북구
대현이편한세상도서관,45,8800,1,35.881081,128.603697,대구광역시 북구
구수산도서관,544,111209,124,35.938759,128.552355,대구광역시 북구
대현도서관,190,23724,53,35.881927,128.607359,대구광역시 북구
태전도서관,160,18712,48,35.928393,128.544703,대구광역시 북구
더불어숲 도서관,75,32460,0,35.944725,128.569854,대구광역시 북구
꿈꾸는 마을도서관 도토리,75,15170,6,35.931529,128.556427,대구광역시 북구
사립공공 연암,79,8717,5,35.899539,128.605499,대구광역시 북구
고성동 작은도서관,40,4665,0,35.881962,128.583835,대구광역시 북구
노원동 작은도서관,20,2967,0,35.890624,128.566797,대구광역시 북구
산격1동 작은도서관,30,3607,0,35.900834,128.596979,대구광역시 북구
태전1동 작은도서관,36,8398,0,35.922826,128.543845,대구광역시 북구
침산1동 작은도서관,39,4192,0,35.890141,128.581447,대구광역시 북구
서변동 작은도서관,40,5051,0,35.928248,128.597998,대구광역시 북구
노원행복도서관,20,1003,0,35.897207,128.575836,대구광역시 북구
한강공원부키도서관,10,2448,0,35.897948,128.513834,대구광역시 북구
북구 어린이 도서관,30,13020,4,35.905687,128.615993,대구광역시 북구
U대회선수촌2단지 도서관,50,8193,0,35.915381,128.602429,대구광역시 북구
겨자씨도서관,20,3800,3,35.945121,128.552577,대구광역시 북구
그나라어린이도서관,14,1200,0,35.935216,128.558304,대구광역시 북구
글벗작은도서관,60,10000,4,35.943715,128.564216,대구광역시 북구
꿈가득 작은도서관,22,2661,0,35.894547,128.594296,대구광역시 북구
꿈꾸는도서관,40,4066,0,35.932032,128.562748,대구광역시 북구
꿈꾸는작은도서관,24,1200,0,35.931228,128.549477,대구광역시 북구
꿈이 있는 도서관,20,4500,0,35.912561,128.625231,대구광역시 북구
대현 휴 도서관,35,4900,0,35.880835,128.605744,대구광역시 북구
대현뜨란채도서관,15,4900,0,35.880527,128.606063,대구광역시 북구
잼나는작은도서관,50,5500,0,35.886655,128.589692,대구광역시 북구
세움작은도서관,8,1200,0,35.893524,128.605092,대구광역시 북구
천년나무작은도서관,15,1000,0,35.884576,128.607529,대구광역시 북구
모퉁이작은도서관,12,15000,0,35.893297,128.586927,대구광역시 북구
협성휴포레강북작은도서관,12,1015,0,35.923301,128.552571,대구광역시 북구
하늘샘작은도서관,50,2000,0,35.908312,128.542888,대구광역시 북구
이편한세상대구금호작은도서관,39,1002,0,35.893731,128.584234,대구광역시 북구
앤드도서관,12,1200,0,35.888258,128.603803,대구광역시 북구
김천시립도서관,781,225452,100,36.123591,128.110021,경상북도 김천시
푸름찬작은도서관,23,12483,10,,,경상북도 김천시
꿈앤들작은도서관,12,11863,10,,,경상북도 김천시
달봉산작은도서관,28,14400,10,,,경상북도 김천시
김산고을작은도서관,31,16730,10,,,경상북도 김천시
보랏빛꿈작은도서관,16,14735,10,,,경상북도 김천시
삼산이수작은도서관,33,15705,10,,,경상북도 김천시
고래실작은도서관,14,12515,10,,,경상북도 김천시
자두꽃작은도서관,25,13082,10,,,경상북도 김천시
큰숲작은도서관,32,11687,10,,,경상북도 김천시
드림밸리작은도서관,63,18652,10,,,경상북도 김천시
여주도서관,326,122355,53,37.2997233,127.6511727,경기도 여주시
세종도서관,177,166425,85,37.2969223,127.6252265,경기도 여주시
점동도서관,121,22074,55,37.2058741,127.6606653,경기도 여주시
대신도서관,92,15468,44,37.3735641,127.585403,경기도 여주시
산북작은도서관,72,17786,27,37.4033829,127.443305,경기도 여주시
북내작은도서관,95,17712,22,37.3276172,127.6834115,경기도 여주시
고동람 작은도서관,33,7479,18,36.56967,128.1791,경상북도 상주시
공갈못 꿈꾸는 작은 도서관,30,1209,0,36.512359,128.159199,경상북도 상주시
모동 작은도서관,50,1618,0,36.316899,127.961009,경상북도 상주시
외서면 작은도서관,30,1493,0,36.478785,128.10629,경상북도 상주시
중앙도서관,526,306229,183,37.3045533,126.8215564,경기도 안산시
안산미디어라이브러리,0,23507,121,37.30721498,126.8311697,경기도 안산시
사이동꿈을키우는 작은도서관,36,11268,15,37.2797194,126.8511041,경기도 안산시
신길샛별 작은도서관,21,15331,8,37.3374193,126.7777037,경기도 안산시
석수골 작은도서관,25,15071,14,37.3478475,126.8043285,경기도 안산시
모두어린이 작은도서관,50,13306,10,37.33123,126.7917959,경기도 안산시
안산다문화 작은도서관,29,12648,24,37.3322806,126.7902964,경기도 안산시
감골도서관,680,182046,106,37.2926186,126.8544944,경기도 안산시
성포도서관,530,157114,102,37.3251413,126.8503677,경기도 안산시
상록어린이도서관,441,122054,61,37.3069949,126.8632521,경기도 안산시
부곡도서관,86,24740,21,37.3326386,126.8608516,경기도 안산시
본오도서관,104,26677,23,37.2945178,126.8685937,경기도 안산시
반월도서관,276,27388,28,37.310016,126.903103,경기도 안산시
수암도서관,133,21054,22,37.36433212,126.8771578,경기도 안산시
본오3동만화작은도서관,26,16038,2,37.3006916,126.8741505,경기도 안산시
해양동작은도서관,26,8081,0,37.296204,126.8198256,경기도 안산시
일동도서관,144,26016,27,37.3154128,126.8716498,경기도 안산시
본오1동 작은도서관,63,29325,22,37.2892251,126.8644883,경기도 안산시
안산평생학습관 작은도서관,15,10400,21,37.29868378,126.8469293,경기도 안산시
관산도서관,856,210320,112,37.3320877,126.7995727,경기도 안산시
단원어린이도서관,250,123923,63,37.3309506,126.816028,경기도 안산시
선부도서관,262,42665,76,37.340689,126.8052511,경기도 안산시
대부도서관,173,35898,38,37.24047244,126.5831165,경기도 안산시
원고잔도서관,148,33676,34,37.324395,126.8237136,경기도 안산시
달미작은도서관,80,14072,21,37.348328,126.810264,경기도 안산시
당곡작은도서관,100,21572,23,37.3238161,126.837671,경기도 안산시
와동책읽는방작은도서관,36,1966,13,37.3428087,126.8228187,경기도 안산시
선녀마을작은도서관,36,8916,14,37.3424258,126.8130863,경기도 안산시
근로복지작은도서관,51,20836,10,37.3346187,126.8121597,경기도 안산시
와동별빛누리작은도서관,50,13311,6,37.34059798,126.8272626,경기도 안산시
구미시립중앙도서관,940,345046,93,36.11379719,128.3352266,경상북도 구미시
구미시립상모정수도서관,428,86593,96,36.0874729,128.3561012,경상북도 구미시
구미시립인동도서관,524,181089,97,36.09943783,128.4236679,경상북도 구미시
구미시립봉곡도서관,500,131514,117,36.15291543,128.307699,경상북도 구미시
구미시립선산도서관,260,134065,117,36.23881512,128.3048772,경상북도 구미시
구미시립원평으뜸도서관,25,7280,4,36.1282674,128.3400323,경상북도 구미시
구미시립해평누리도서관,26,5779,4,36.20260061,128.3916199,경상북도 구미시
송도2동작은도서관,60,16348,0,37.3954874,126.6521599,인천광역시 연수구
해돋이도서관,200,44248,90,37.3909843,126.6508366,인천광역시 연수구
연수1동작은도서관,60,8341,0,37.4200882,126.6800494,인천광역시 연수구
연수청학도서관,400,102622,103,37.4255593,126.6609502,인천광역시 연수구
연수어린이도서관,500,70821,30,37.4122578,126.6747411,인천광역시 연수구
송도국제어린이도서관,200,69160,28,37.3970268,126.6548818,인천광역시 연수구
옥련1동작은도서관,34,17688,0,37.4273352,126.6550785,인천광역시 연수구
옥련2동어린이작은도서관,100,38924,0,37.4232577,126.6479221,인천광역시 연수구
연수2동작은도서관,60,15471,0,37.4116297,126.6818255,인천광역시 연수구
송도3동작은도서관,30,15315,0,37.3712696,126.6575233,인천광역시 연수구
선학별빛도서관,200,29236,93,37.429984,126.697422,인천광역시 연수구
영산도서관,181,42496,29,35.452744,128.530534,경상남도 창녕군
포천시립중앙도서관,326,88418,50,37.908101,127.205771,경기도 포천시
포천시립소흘도서관,185,70131,43,37.8296046,127.137558,경기도 포천시
포천시립가산도서관,54,27386,48,37.848699,127.186262,경기도 포천시
포천시립일동도서관,260,74361,39,37.954934,127.315553,경기도 포천시
포천시립영중꿈나무도서관,0,31472,15,38.005629,127.245302,경기도 포천시
포천시립영북도서관,38,24624,38,38.087683,127.2741705,경기도 포천시
함평군립도서관,68,29731,0,35.0576192,126.5180313,전라남도 함평군
손불 작은도서관,14,1427,0,,,전라남도 함평군
대동 사랑방문고,30,6236,0,,,전라남도 함평군
학교면 작은도서관,13,1707,0,,,전라남도 함평군
해보 작은도서관,18,8306,0,,,전라남도 함평군
월야 작은도서관,18,4481,0,,,전라남도 함평군
통영시립도서관,171,72483,23,34.8618204,128.4247131,경상남도 통영시
통영시립충무도서관,169,54215,22,34.8732994,128.4204786,경상남도 통영시
통영시립산양도서관,163,82044,14,34.8028677,128.3934746,경상남도 통영시
통영시립욕지도서관,52,46318,13,34.6367834,128.2633693,경상남도 통영시
송곡도서관,153,91911,17,36.800164,127.0141934,충청남도 아산시
배방도서관,216,103896,18,36.7739116,127.057838,충청남도 아산시
둔포도서관,89,97837,16,36.926403,127.0407865,충청남도 아산시
남산도서관,166,50867,11,36.7819224,126.995721,충청남도 아산시
어린이도서관,0,87100,16,36.793709,127.002099,충청남도 아산시
탕정온샘도서관,437,38548,19,36.794342,127.055147,충청남도 아산시
문경시립중앙도서관,657,103915,55,36.5907221,128.1984591,경상북도 문경시
문경시립문희도서관,229,65386,22,36.7370231,128.1023051,경상북도 문경시
문경시립모전도서관,231,69985,55,36.5867291,128.1858811,경상북도 문경시
동로작은도서관,16,3677,0,36.7699779,128.3077561,경상북도 문경시
안동시립도서관,346,108503,10,36.5661722,128.7353063,경상북도 안동시
강남어린이도서관,46,35889,25,36.54964,128.72963,경상북도 안동시
공주시시립도서관(웅진관),545,158167,65,36.4609301,127.1112131,충청남도 공주시
공주시시립도서관(강북관),390,144190,62,36.4711842,127.1549033,충청남도 공주시
마포중앙도서관,620,106902,239,99.999999,999.999999,서울특별시 마포구
마포구립하늘도서관,130,35756,31,99.999999,999.999999,서울특별시 마포구
마포구립서강도서관,153,67778,88,99.999999,999.999999,서울특별시 마포구
마포어린이영어도서관,20,19422,0,99.999999,999.999999,서울특별시 마포구
꿈나래어린이영어도서관,40,17928,0,99.999999,999.999999,서울특별시 마포구
꿈을이루는작은도서관,20,18096,7,99.999999,999.999999,서울특별시 마포구
아름드리작은도서관,20,18536,5,99.999999,999.999999,서울특별시 마포구
해오름작은도서관,32,15634,9,99.999999,999.999999,서울특별시 마포구
성메작은도서관,20,18445,8,99.999999,999.999999,서울특별시 마포구
성산글마루작은도서관,20,15679,8,99.999999,999.999999,서울특별시 마포구
늘푸른소나무작은도서관,20,18491,0,99.999999,999.999999,서울특별시 마포구
복사골작은도서관,35,14388,8,99.999999,999.999999,서울특별시 마포구
용강동작은도서관,20,13303,14,99.999999,999.999999,서울특별시 마포구
마포푸르메어린이도서관,70,9950,13,99.999999,999.999999,서울특별시 마포구
강릉교육문화관,305,180444,89,37.745963,128.899983,강원도교육청
고성교육도서관,66,69818,46,38.439136,128.450195,강원도교육청
동해교육도서관,299,111947,22,37.538228,129.109718,강원도교육청
명주교육도서관,300,106700,21,37.885716,128.826458,강원도교육청
문막교육도서관,84,88533,30,37.304612,127.814197,강원도교육청
삼척교육문화관,215,158146,74,37.445113,129.164922,강원도교육청
속초교육도서관,170,90804,44,38.202641,128.580482,강원도교육청
속초교육문화관,298,150652,87,38.206183,128.586161,강원도교육청
양구교육도서관,588,97882,33,38.101768,127.9873,강원도교육청
양양교육도서관,118,83720,30,38.075911,128.618256,강원도교육청
영월교육도서관,96,89743,29,37.180573,128.459732,강원도교육청
원주교육문화관,807,232154,125,37.351458,127.936005,강원도교육청
인제교육도서관,138,88513,21,38.070098,128.170561,강원도교육청
정선교육도서관,108,97947,31,37.378102,128.662235,강원도교육청
철원교육도서관,231,76314,38,38.210732,127.212661,강원도교육청
